"issue_key","issuetype","created","reporter","sp_estimator","reporter_bugnum","reporter_recent_bugnum","reporter_stable_sp_rate","estimator_bugnum","estimator_recent_bugnum","estimator_stable_sp_rate","assignee_bugnum","assignee_recent_bugnum","assignee_stable_sp_rate"
"APSTUD-4925","Improvement","2012-06-18T11:10:49.000+0000","nle","nle",3,3,1.0,3,3,1.0,152,74,0.9533678756476683
"APSTUD-4921","Bug","2012-06-18T00:58:10.000+0000","puchuu","puchuu",0,0,1.0,0,0,1.0,151,73,0.9533678756476683
"APSTUD-4920","Bug","2012-06-17T19:31:32.000+0000","ingo","ingo",72,40,0.9555555555555556,72,40,0.9555555555555556,150,72,0.9533678756476683
"APSTUD-4919","Bug","2012-06-17T13:07:15.000+0000","kutakizukari","kutakizukari",0,0,0.0,0,0,0.0,149,71,0.9533678756476683
"APSTUD-4917","Bug","2012-06-15T15:05:15.000+0000","znow","znow",0,0,1.0,0,0,1.0,148,70,0.9533678756476683
"APSTUD-4903","Bug","2012-06-12T13:11:28.000+0000","sgibly","sgibly",7,2,1.0,7,2,1.0,21,9,0.9285714285714286
"APSTUD-4896","Improvement","2012-06-08T01:15:46.000+0000","jumbay","jumbay",0,0,1.0,0,0,1.0,20,8,0.9285714285714286
"APSTUD-4895","Bug","2012-06-07T20:39:44.000+0000","ccrayton@viewkeeper.org","ccrayton@viewkeeper.org",0,0,1.0,0,0,1.0,146,76,0.9533678756476683
"APSTUD-4892","Bug","2012-06-07T03:13:00.000+0000","otrejni","otrejni",1,1,1.0,1,1,1.0,145,76,0.9533678756476683
"APSTUD-4887","Bug","2012-06-06T05:56:54.000+0000","cwilliams","cwilliams",62,23,0.9577464788732394,62,23,0.9577464788732394,44,12,0.9444444444444444
"APSTUD-4883","Story","2012-06-04T09:46:55.000+0000","gjslick","gjslick",0,0,1.0,0,0,1.0,144,75,0.9533678756476683
"APSTUD-4880","Bug","2012-06-04T00:00:17.000+0000","shockwave","shockwave",0,0,1.0,0,0,1.0,143,75,0.9533678756476683
"APSTUD-4875","Bug","2012-06-01T12:12:36.000+0000","steve11235","steve11235",2,2,1.0,2,2,1.0,142,75,0.9533678756476683
"APSTUD-4874","Improvement","2012-06-01T12:03:00.000+0000","steve11235","steve11235",1,1,1.0,1,1,1.0,141,74,0.9533678756476683
"APSTUD-4867","Improvement","2012-05-30T12:29:03.000+0000","westtexasguy","westtexasguy",0,0,1.0,0,0,1.0,43,12,0.9444444444444444
"APSTUD-4864","Bug","2012-05-30T07:44:37.000+0000","cwilliams","cwilliams",61,26,0.9577464788732394,61,26,0.9577464788732394,139,75,0.9533678756476683
"APSTUD-4853","Bug","2012-05-22T10:19:56.000+0000","nle","nle",2,2,1.0,2,2,1.0,137,76,0.9533678756476683
"APSTUD-4839","Bug","2012-05-20T23:25:31.000+0000","nle","nle",0,0,1.0,0,0,1.0,135,79,0.9533678756476683
"APSTUD-4836","Bug","2012-05-18T13:46:38.000+0000","cwilliams","cwilliams",60,26,0.9577464788732394,60,26,0.9577464788732394,134,79,0.9533678756476683
"APSTUD-4834","Improvement","2012-05-18T13:20:14.000+0000","ingo","ingo",69,44,0.9555555555555556,69,44,0.9555555555555556,133,78,0.9533678756476683
"APSTUD-4832","Bug","2012-05-18T02:49:07.000+0000","shehi","shehi",0,0,1.0,0,0,1.0,132,77,0.9533678756476683
"APSTUD-4830","Bug","2012-05-17T05:17:52.000+0000","druellan","druellan",1,1,1.0,1,1,1.0,131,76,0.9533678756476683
"APSTUD-4827","Bug","2012-05-15T13:32:34.000+0000","cwilliams","cwilliams",59,25,0.9577464788732394,59,25,0.9577464788732394,42,11,0.9444444444444444
"APSTUD-4823","Bug","2012-05-12T12:10:36.000+0000","otrejni","otrejni",0,0,1.0,0,0,1.0,19,7,0.9285714285714286
"APSTUD-4821","Bug","2012-05-11T17:36:48.000+0000","sgibly","sgibly",6,2,1.0,6,2,1.0,130,81,0.9533678756476683
"APSTUD-4810","Bug","2012-05-10T06:21:50.000+0000","cwilliams","cwilliams",58,24,0.9577464788732394,58,24,0.9577464788732394,129,83,0.9533678756476683
"APSTUD-4808","Bug","2012-05-10T00:07:24.000+0000","maurice bonemeijer","maurice bonemeijer",0,0,1.0,0,0,1.0,128,82,0.9533678756476683
"APSTUD-4801","Improvement","2012-05-08T13:06:59.000+0000","ingo","ingo",68,52,0.9555555555555556,68,52,0.9555555555555556,127,81,0.9533678756476683
"APSTUD-4800","Improvement","2012-05-08T13:04:25.000+0000","ingo","ingo",67,51,0.9555555555555556,67,51,0.9555555555555556,126,80,0.9533678756476683
"APSTUD-4798","Improvement","2012-05-08T12:58:32.000+0000","ingo","ingo",65,49,0.9555555555555556,65,49,0.9555555555555556,124,78,0.9533678756476683
"APSTUD-4797","Bug","2012-05-08T12:36:13.000+0000","cwilliams","cwilliams",57,23,0.9577464788732394,57,23,0.9577464788732394,18,8,0.9285714285714286
"APSTUD-4795","Story","2012-05-08T10:28:26.000+0000","ingo","ingo",64,48,0.9555555555555556,64,48,0.9555555555555556,31,19,1.0
"APSTUD-4794","Story","2012-05-08T09:58:45.000+0000","ingo","ingo",63,47,0.9555555555555556,63,47,0.9555555555555556,30,18,1.0
"APSTUD-4793","Story","2012-05-08T09:56:40.000+0000","ingo","ingo",62,46,0.9555555555555556,62,46,0.9555555555555556,29,17,1.0
"APSTUD-4792","Story","2012-05-08T09:55:12.000+0000","ingo","ingo",61,45,0.9555555555555556,61,45,0.9555555555555556,123,77,0.9533678756476683
"APSTUD-4791","Story","2012-05-08T09:52:09.000+0000","ingo","ingo",60,44,0.9555555555555556,60,44,0.9555555555555556,28,16,1.0
"APSTUD-4790","Story","2012-05-08T09:51:03.000+0000","ingo","ingo",59,43,0.9555555555555556,59,43,0.9555555555555556,27,15,1.0
"APSTUD-4789","Story","2012-05-08T09:48:34.000+0000","ingo","ingo",58,42,0.9555555555555556,58,42,0.9555555555555556,26,14,1.0
"APSTUD-4788","Story","2012-05-08T09:46:37.000+0000","ingo","ingo",57,41,0.9555555555555556,57,41,0.9555555555555556,25,13,1.0
"APSTUD-4787","Story","2012-05-08T09:44:48.000+0000","ingo","ingo",56,40,0.9555555555555556,56,40,0.9555555555555556,24,12,1.0
"APSTUD-4786","Story","2012-05-08T09:39:40.000+0000","cwilliams","cwilliams",56,22,0.9577464788732394,56,22,0.9577464788732394,122,76,0.9533678756476683
"APSTUD-4777","Bug","2012-05-04T10:26:09.000+0000","leo.unglaub","leo.unglaub",14,5,0.85,14,5,0.85,120,75,0.9533678756476683
"APSTUD-4775","Bug","2012-05-04T07:11:04.000+0000","juandopazo","juandopazo",0,0,1.0,0,0,1.0,118,73,0.9533678756476683
"APSTUD-4774","Bug","2012-05-03T10:48:53.000+0000","ingo","ingo",55,40,0.9555555555555556,55,40,0.9555555555555556,117,73,0.9533678756476683
"APSTUD-4765","Bug","2012-05-02T05:44:53.000+0000","bluesuede","bluesuede",0,0,1.0,0,0,1.0,116,74,0.9533678756476683
"APSTUD-4763","Bug","2012-05-01T15:53:17.000+0000","ingo","ingo",54,40,0.9555555555555556,54,40,0.9555555555555556,115,73,0.9533678756476683
"APSTUD-4757","Improvement","2012-04-30T11:48:31.000+0000","ingo","ingo",52,39,0.9555555555555556,52,39,0.9555555555555556,7,6,0.6
"APSTUD-4756","Bug","2012-04-30T11:42:22.000+0000","ingo","ingo",51,38,0.9555555555555556,51,38,0.9555555555555556,113,73,0.9533678756476683
"APSTUD-4745","Improvement","2012-04-30T08:11:22.000+0000","cwilliams","cwilliams",55,23,0.9577464788732394,55,23,0.9577464788732394,112,73,0.9533678756476683
"APSTUD-4738","Bug","2012-04-27T14:35:12.000+0000","rawlogic","rawlogic",0,0,1.0,0,0,1.0,17,8,0.9285714285714286
"APSTUD-4731","Bug","2012-04-27T04:05:52.000+0000","ben.periton","ben.periton",0,0,1.0,0,0,1.0,111,72,0.9533678756476683
"APSTUD-4729","Bug","2012-04-26T22:17:38.000+0000","ingo","ingo",50,37,0.9555555555555556,50,37,0.9555555555555556,18,3,0.84
"APSTUD-4728","Bug","2012-04-26T22:10:08.000+0000","ingo","ingo",49,36,0.9555555555555556,49,36,0.9555555555555556,16,7,0.9285714285714286
"APSTUD-4727","Bug","2012-04-26T21:55:11.000+0000","ingo","ingo",48,35,0.9555555555555556,48,35,0.9555555555555556,110,71,0.9533678756476683
"APSTUD-4724","Improvement","2012-04-26T16:27:57.000+0000","mxia","mxia",4,1,1.0,4,1,1.0,108,69,0.9533678756476683
"APSTUD-4722","Story","2012-04-26T15:08:21.000+0000","klindsey","klindsey",34,24,0.8648648648648649,34,24,0.8648648648648649,23,16,1.0
"APSTUD-4718","Bug","2012-04-26T05:44:40.000+0000","marcoherzog","marcoherzog",0,0,1.0,0,0,1.0,106,67,0.9533678756476683
"APSTUD-4709","Bug","2012-04-23T16:01:55.000+0000","reames@asymmetricventures.com","reames@asymmetricventures.com",0,0,1.0,0,0,1.0,105,67,0.9533678756476683
"APSTUD-4707","Improvement","2012-04-23T09:51:54.000+0000","ingo","ingo",45,32,0.9555555555555556,45,32,0.9555555555555556,104,67,0.9533678756476683
"APSTUD-4706","Bug","2012-04-23T09:48:28.000+0000","ingo","ingo",44,31,0.9555555555555556,44,31,0.9555555555555556,103,66,0.9533678756476683
"APSTUD-4699","Bug","2012-04-22T05:16:41.000+0000","alex8974fs","alex8974fs",0,0,1.0,0,0,1.0,102,66,0.9533678756476683
"APSTUD-4696","Bug","2012-04-20T13:57:20.000+0000","leo.unglaub","leo.unglaub",13,4,0.85,13,4,0.85,101,65,0.9533678756476683
"APSTUD-4690","Story","2012-04-20T12:48:09.000+0000","ingo","ingo",43,30,0.9555555555555556,43,30,0.9555555555555556,100,64,0.9533678756476683
"APSTUD-4688","Bug","2012-04-20T03:31:14.000+0000","aphofstede","aphofstede",0,0,1.0,0,0,1.0,99,63,0.9533678756476683
"APSTUD-4684","Improvement","2012-04-19T12:53:48.000+0000","cwilliams","cwilliams",53,23,0.9577464788732394,53,23,0.9577464788732394,41,12,0.9444444444444444
"APSTUD-4682","Bug","2012-04-19T09:17:17.000+0000","hbabayan","hbabayan",0,0,1.0,0,0,1.0,98,62,0.9533678756476683
"APSTUD-4680","Bug","2012-04-19T06:33:38.000+0000","cwilliams","cwilliams",52,44,0.9577464788732394,52,44,0.9577464788732394,14,5,0.9285714285714286
"APSTUD-4670","Bug","2012-04-18T14:48:48.000+0000","kuroi","kuroi",0,0,1.0,0,0,1.0,40,33,0.9444444444444444
